Raw Roll, Raw Pitch, Raw Yar, Raw X, Raw Y, Raw Z, DMP Roll, DMP Pitch, DMP Yaw
-381.6319,-3202.1191,-135.35463,722.6565,16208.961,-489.45343,-1.5997467,-0.04296875,-3.0787811,
-381.4757,-3202.2366,-134.96352,721.0692,16207.57,-494.99182,-1.5997467,-0.04296875,-3.0787811,
-380.06693,-3202.4834,-133.9289,711.3966,16212.791,-484.1073,-1.5996552,-0.04260254,-3.0792084,
-379.67804,-3202.5735,-133.6169,707.43616,16215.916,-468.1857,-1.5991058,-0.042297363,-3.0797577,
-379.63733,-3202.657,-133.39348,706.27124,16213.73,-459.95483,-1.5991058,-0.042297363,-3.0797577,
-379.76996,-3202.7473,-133.19409,707.42224,16208.163,-464.9441,-1.5988922,-0.042236328,-3.080246,
-379.83545,-3202.8286,-133.02661,710.8576,16199.654,-480.63168,-1.5988922,-0.042236328,-3.080246,
-379.49298,-3202.9019,-132.84877,712.8497,16197.395,-478.45438,-1.5986786,-0.042114258,-3.08049,
-378.8398,-3202.9565,-132.6806,713.1428,16197.062,-466.89716,-1.5979462,-0.042053223,-3.081009,
-378.1123,-3203.011,-132.53923,713.80664,16194.861,-454.5962,-1.5965729,-0.041870117,-3.082077,
-377.14017,-3203.0623,-132.40942,712.40454,16199.68,-425.92972,-1.5948029,-0.041870117,-3.0832367,
-375.99643,-3203.1062,-132.27023,710.6427,16200.617,-403.32928,-1.5927887,-0.041809082,-3.0847015,
-374.78497,-3203.143,-132.12251,711.05664,16196.861,-387.38794,-1.5906525,-0.04168701,-3.086319,
-373.31808,-3203.1711,-131.94467,711.7291,16195.182,-368.242,-1.5906525,-0.04168701,-3.086319,
-371.3238,-3203.1987,-131.7107,710.4348,16197.469,-338.01395,-1.5879669,-0.041259766,-3.0883026,
-369.18176,-3203.2263,-131.47318,707.07043,16205.525,-294.51288,-1.5879669,-0.041259766,-3.0883026,
-367.77325,-3203.2664,-131.3371,706.7419,16199.68,-284.55502,-1.5848236,-0.04119873,-3.0904388,
-367.12704,-3203.3064,-131.30498,707.4459,16189.619,-286.39038,-1.5827789,-0.04119873,-3.0919342,
-366.303,-3203.3423,-131.26608,709.2793,16189.463,-269.3468,-1.5813751,-0.04119873,-3.0928802,
-365.17343,-3203.372,-131.20369,710.7294,16186.123,-253.20784,-1.5796661,-0.04119873,-3.0939484,
-363.8544,-3203.4038,-131.13254,708.9352,16189.017,-221.58705,-1.5774078,-0.04119873,-3.0956573,
-363.26056,-3203.445,-131.12837,694.0236,16196.619,-197.22754,-1.575119,-0.04107666,-3.0971832,
-363.90906,-3203.4895,-131.22945,667.20667,16198.562,-197.0988,-1.575119,-0.04107666,-3.0971832,
-365.8521,-3203.5498,-131.4464,659.3675,16198.111,-203.78128,-1.5743866,-0.04119873,-3.0976715,
-368.6549,-3203.6426,-131.73149,653.0122,16203.404,-234.38947,-1.5743866,-0.04119873,-3.0976715,
-371.9377,-3204.2349,-132.06857,644.793,16209.568,-270.23462,-1.5756989,-0.041259766,-3.0964508,
-374.9087,-3205.5042,-132.39313,652.59216,16210.017,-290.59796,-1.5782623,-0.041809082,-3.0943756,
-378.04935,-3208.5366,-132.81598,655.11237,16211.02,-330.11963,-1.5813751,-0.042114258,-3.0919037,
-381.3675,-3213.6885,-133.3711,656.5808,16214.521,-372.08734,-1.5849457,-0.04260254,-3.0887604,
-384.8138,-3220.0469,-134.01465,669.39954,16217.474,-394.56177,-1.5889435,-0.043029785,-3.0850983,
-388.2416,-3227.3992,-134.7289,678.3369,16218.531,-431.2846,-1.5929108,-0.043701172,-3.081009,
-391.5835,-3235.66,-135.5089,679.88214,16220.482,-478.73138,-1.5929108,-0.043701172,-3.081009,
-395.52496,-3246.8472,-136.52489,682.1726,16221.639,-521.6332,-1.5970612,-0.044189453,-3.0765533,
-399.4434,-3259.4775,-137.62184,681.23474,16223.38,-561.64417,-1.5970612,-0.044189453,-3.0765533,
-403.5608,-3274.0803,-138.90073,681.9903,16224.546,-609.8508,-1.6014252,-0.04486084,-3.0714874,
-407.25424,-3288.1487,-140.17068,687.26917,16221.396,-661.7345,-1.6056366,-0.045654297,-3.065689,
-410.91754,-3303.8557,-141.59798,696.519,16217.863,-707.12976,-1.6102448,-0.04626465,-3.0588837,
-414.15216,-3321.1797,-143.14442,701.3446,16215.882,-762.28174,-1.6143646,-0.046936035,-3.051773,
-416.79803,-3340.1074,-144.7567,710.28656,16214.999,-794.7224,-1.6177216,-0.047180176,-3.0445404,
-419.01318,-3360.1921,-146.38643,725.7324,16218.604,-790.82684,-1.6196442,-0.04748535,-3.037674,
-420.9869,-3381.0593,-148.01779,734.235,16225.246,-782.4221,-1.6196442,-0.04748535,-3.037674,
-423.33636,-3407.4836,-150.09004,734.9889,16233.324,-789.4543,-1.6209259,-0.04711914,-3.0306244,
-425.8853,-3435.6665,-152.3895,730.9685,16242.294,-805.9807,-1.6209259,-0.04711914,-3.0306244,
-428.52124,-3464.9263,-154.837,731.0493,16243.369,-829.35236,-1.621872,-0.04711914,-3.0222015,
-430.70767,-3490.2979,-156.97443,723.02405,16246.635,-866.5827,-1.622879,-0.04699707,-3.0121002,
-433.5876,-3517.6033,-159.32603,701.80475,12991.171,-927.48315,-1.6237946,-0.04699707,-3.0000153,
-438.17548,-3546.144,-161.88358,704.1023,10059.873,-990.3911,-1.6258087,-0.047180176,-2.9827728,
-444.42712,-3574.3328,-164.57086,712.5685,7416.224,-1062.904,-1.6304474,-0.047973633,-2.9575653,
-451.87933,-3601.81,-167.4633,709.1907,8312.257,-1181.0524,-1.6382294,-0.049072266,-2.9230194,
-460.3771,-3628.9092,-170.6177,711.24945,9115.281,-1316.578,-1.6382294,-0.049072266,-2.9230194,
-470.93622,-3662.574,-174.62114,721.6003,9832.3,-1432.6517,-1.6482086,-0.05078125,-2.8775482,
-480.97266,-3698.6125,-178.74553,740.71356,10471.813,-1522.021,-1.6482086,-0.05078125,-2.8775482,
-490.0275,-3734.9375,-182.9364,749.8174,11058.27,-1597.154,-1.6578827,-0.051513672,-2.8217926,
-496.22095,-3763.4966,-186.43782,774.30676,8317.174,-1708.1628,-1.6658173,-0.05102539,-2.7577972,
-500.69507,-3789.6738,-189.88588,779.95105,5851.005,-1790.5742,-1.6722565,-0.05041504,-2.6876678,
-503.95,-3813.9512,-193.30008,758.3374,3636.0667,-1812.157,-1.676712,-0.04949951,-2.6130219,
-506.92825,-3836.956,-196.73074,763.87915,1635.8375,-1827.5822,-1.6796112,-0.048583984,-2.5294037,
-509.94037,-3858.8176,-200.17998,781.5636,3102.5457,-1822.7693,-1.6796112,-0.048583984,-2.5294037,
-513.6065,-3883.1584,-204.15953,799.0791,4422.774,-1822.5369,-1.6823578,-0.048095703,-2.428238,
-517.337,-3905.1697,-207.81593,813.9432,5612.571,-1831.7252,-1.6823578,-0.048095703,-2.428238,
-524.4974,-3943.3452,-214.31067,824.964,7649.643,-1890.6068,-1.6851959,-0.047912598,-2.3073578,
-526.1615,-3957.9893,-216.71751,826.34204,8515.934,-1924.5801,-1.6877594,-0.047668457,-2.1685028,
-526.2932,-3972.5596,-218.83879,834.88055,9296.29,-1927.7626,-1.6877594,-0.047668457,-2.1685028,
-521.77875,-4004.2847,-222.63129,844.0925,10629.716,-1910.79,-1.6882477,-0.046936035,-2.0104523,
-516.7804,-4021.221,-224.30153,834.5598,11195.682,-1882.6595,-1.6882477,-0.046936035,-2.0104523,
-510.62552,-4038.0732,-225.92401,828.6798,11709.246,-1824.4504,-1.6852264,-0.04559326,-1.8291168,
-503.9135,-4054.92,-227.69014,828.98645,12174.15,-1737.6709,-1.6852264,-0.04559326,-1.8291168,
-480.10437,-4108.663,-234.04092,830.93396,13293.175,-1566.7594,-1.6794891,-0.043701172,-1.6170502,
-471.2303,-4127.466,-236.03883,836.61383,13582.381,-1509.2498,-1.671402,-0.042053223,-1.3625793,
-463.54218,-4142.7324,-237.58963,850.32355,13845.164,-1376.2112,-1.6616058,-0.040283203,-1.0866089,
-456.05673,-4156.5396,-238.93047,851.46497,14080.368,-1262.4758,-1.6616058,-0.040283203,-1.0866089,
-447.15686,-4171.5127,-240.29245,845.094,14291.149,-1179.9099,-1.6513214,-0.038757324,-0.83981323,
-438.14386,-4185.048,-241.42839,832.66187,14479.753,-1120.9973,-1.6513214,-0.038757324,-0.83981323,
-428.6128,-4197.266,-242.40282,825.372,14638.797,-1063.3774,-1.6407623,-0.03729248,-0.64260864,
-420.89423,-4205.474,-243.2076,822.71027,14786.134,-976.52844,-1.6297455,-0.036193848,-0.4869995,
-414.19775,-4211.445,-244.0321,819.5149,14944.83,-846.47754,-1.6190948,-0.03540039,-0.36883545,
-408.4917,-4216.0273,-244.81705,816.43915,15079.658,-745.12866,-1.6101837,-0.035217285,-0.28295898,
-403.75604,-4219.5283,-245.553,811.4715,15184.007,-684.7078,-1.6030731,-0.03527832,-0.22018433,
-399.68103,-4222.2554,-246.21783,806.5008,15277.12,-636.328,-1.5978241,-0.035461426,-0.1743164,
-396.0559,-4224.475,-246.80371,805.42633,15358.821,-600.1846,-1.5978241,-0.035461426,-0.1743164,
-392.22766,-4226.4204,-247.42747,798.26086,15440.251,-548.06055,-1.5937042,-0.036010742,-0.13897705,
-388.94986,-4227.5786,-247.98886,785.1136,15520.335,-484.15338,-1.5937042,-0.036010742,-0.13897705,
-385.6899,-4228.322,-248.45244,782.27893,15584.112,-451.93115,-1.5903778,-0.03643799,-0.1116333,
-383.0301,-4228.483,-248.7702,789.0255,15641.911,-400.03693,-1.587265,-0.03692627,-0.08807373,
-380.89594,-4227.518,-249.05086,789.0989,15697.629,-354.53214,-1.5839996,-0.037353516,-0.067230225,
-379.17856,-4225.811,-249.29613,783.86615,15747.675,-351.3689,-1.5815887,-0.037963867,-0.05130005,
-377.99957,-4224.165,-249.54929,783.7556,15793.415,-342.6234,-1.5800018,-0.038391113,-0.03933716,
-377.13004,-4222.693,-249.79724,787.85516,15830.582,-342.95056,-1.5792389,-0.038879395,-0.031311035,
-376.11536,-4221.398,-250.00043,791.7446,15864.232,-344.54465,-1.5792389,-0.038879395,-0.031311035,
-374.63403,-4220.0063,-250.17783,795.2451,15894.918,-336.5816,-1.5787201,-0.03930664,-0.024536133,
-372.81305,-4218.733,-250.27763,798.7955,15923.434,-320.01724,-1.5787201,-0.03930664,-0.024536133,
-370.6324,-4217.3384,-250.29562,800.891,15949.598,-296.51147,-1.5774689,-0.039733887,-0.016204834,
-368.9121,-4215.973,-250.28168,795.57874,15977.944,-265.05896,-1.5755463,-0.040100098,-0.0057373047,
-367.75726,-4214.629,-250.29158,789.89795,16005.955,-236.45198,-1.5736237,-0.040161133,0.0035705566,
-367.22766,-4213.4307,-250.34038,789.6841,16024.467,-229.30132,-1.5727692,-0.04034424,0.0093688965,
-366.6859,-4212.3564,-250.38432,792.29095,16034.028,-245.46025,-1.5727997,-0.040649414,0.011810303,
-365.6446,-4211.387,-250.37897,794.2372,16046.733,-248.30605,-1.572586,-0.041015625,0.0146484375,
-364.24768,-4210.5093,-250.32674,793.0895,16062.066,-230.77216,-1.5714569,-0.04107666,0.02053833,
-362.49878,-4209.7144,-250.22482,793.85614,16073.967,-211.19269,-1.5714569,-0.04107666,0.02053833,
-360.20407,-4208.85,-250.06393,794.54614,16086.676,-186.27307,-1.5697021,-0.041259766,0.028289795,
-357.92633,-4208.0635,-249.88322,793.2676,16099.614,-156.64732,-1.5697021,-0.041259766,0.028289795,
-355.4903,-4207.3403,-249.66373,792.1169,16109.759,-132.9836,-1.5674438,-0.041259766,0.037109375,
-353.17944,-4206.783,-249.42926,790.68134,16114.69,-109.686874,-1.5649414,-0.041259766,0.047180176,
-350.64166,-4206.269,-249.14574,785.09045,16124.227,-70.22449,-1.5618896,-0.04119873,0.058685303,
-348.2383,-4205.809,-248.87344,777.7592,16139.408,-23.611282,-1.558258,-0.04107666,0.0713501,
-346.09146,-4205.4004,-248.63571,773.2606,16145.073,9.242538,-1.5549927,-0.04083252,0.08288574,
-344.08447,-4205.0273,-248.40929,770.8116,16145.373,35.011703,-1.5523376,-0.040771484,0.092681885,
-342.26324,-4204.6865,-248.20052,769.4072,16147.442,61.10309,-1.5523376,-0.040771484,0.092681885,
-340.26138,-4203.0117,-247.95384,769.64294,16155.203,99.48154,-1.5498657,-0.040649414,0.101501465,
-338.45374,-4198.871,-247.70187,769.1553,16166.1875,139.22064,-1.5498657,-0.040649414,0.101501465,
-336.593,-4193.7227,-247.41263,759.1187,16172.373,177.18504,-1.5474243,-0.04058838,0.11062622,
-335.02216,-4189.8228,-247.1482,749.78595,16178.541,205.5542,-1.5448608,-0.040283203,0.12054443,
-333.66327,-4186.367,-246.91022,748.08484,16182.492,221.8885,-1.5424805,-0.039916992,0.12997437,
-332.42133,-4183.2686,-246.69328,744.4544,16185.248,249.28618,-1.5405579,-0.039733887,0.13796997,
-331.3124,-4180.493,-246.49828,741.78687,16188.129,272.84418,-1.5388794,-0.03967285,0.14501953,
-330.44604,-4178.004,-246.34763,742.5853,16187.521,286.84802,-1.5375366,-0.039367676,0.1510315,
-329.8311,-4175.7734,-246.24199,745.00354,16184.576,295.7523,-1.5375366,-0.039367676,0.1510315,
-329.2155,-4173.376,-246.12804,745.08044,16183.824,306.4654,-1.5365906,-0.039367676,0.1557312,
-328.57477,-4171.2246,-245.99556,742.2503,16187.147,321.10593,-1.5365906,-0.039367676,0.1557312,
-328.07834,-4169.2954,-245.87921,740.703,16185.938,329.7834,-1.5357971,-0.039367676,0.15951538,
-327.8808,-4167.859,-245.81694,739.9103,16182.352,334.29388,-1.5353088,-0.039367676,0.1625061,
-327.79782,-4166.5713,-245.77087,737.89716,16187.621,345.5515,-1.5351257,-0.039367676,0.16418457,
-328.0948,-4165.41,-245.78429,738.38477,16189.364,344.18616,-1.5353088,-0.039367676,0.16442871,
-328.68915,-4164.362,-245.84628,740.92316,16184.635,334.1595,-1.5361633,-0.039733887,0.16247559,
-329.30353,-4163.4263,-245.91202,739.40857,16188.276,337.0326,-1.5374756,-0.040100098,0.15890503,
-330.08597,-4162.5996,-246.0061,735.1462,16197.053,346.2168,-1.5374756,-0.040100098,0.15890503,
-331.4052,-4161.7324,-246.17374,735.709,16195.153,333.28772,-1.538971,-0.040283203,0.15420532,
-333.20074,-4160.985,-246.4085,740.1145,16182.447,297.35754,-1.538971,-0.040283203,0.15420532,
-335.2461,-4160.346,-246.6884,742.9798,16177.409,268.51974,-1.5411377,-0.040771484,0.14712524,
-336.91226,-4159.8916,-246.92577,746.05835,16179.774,248.96434,-1.5436096,-0.04107666,0.1385498,
-338.40524,-4159.4976,-247.14702,750.62866,16183.402,235.36362,-1.5458374,-0.04168701,0.13122559,
-339.58026,-4159.151,-247.33344,753.5421,16187.267,225.72241,-1.5477295,-0.042114258,0.12484741,
-340.41498,-4158.8433,-247.47655,754.56464,16190.1455,221.34435,-1.5490112,-0.042297363,0.12054443,
-340.88812,-4159.728,-247.56523,717.5942,16189.537,290.48627,-1.5498352,-0.04260254,0.118133545,
-340.83783,-4165.489,-247.60269,659.82697,16180.491,368.80963,-1.5502319,-0.042785645,0.11657715,
-340.21643,-4178.0884,-247.60648,690.4166,16170.851,300.63406,-1.5502319,-0.042785645,0.11657715,
-339.16766,-4196.147,-247.57463,745.0405,16168.372,226.77951,-1.5499573,-0.043029785,0.11508179,
-338.1848,-4212.5825,-247.51602,752.21204,16168.541,232.99312,-1.5499573,-0.043029785,0.11508179,
-337.3277,-4227.3574,-247.45134,754.66724,16169.693,240.38489,-1.549408,-0.04321289,0.11413574,
-336.64658,-4238.3276,-247.39528,754.07764,16173.93,254.9355,-1.5487671,-0.04321289,0.11364746,
-335.935,-4247.783,-247.32248,750.8476,16174.243,262.4323,-1.5479736,-0.0435791,0.11376953,
-335.26678,-4255.7925,-247.24445,746.441,16174.024,268.87952,-1.5472717,-0.0435791,0.114715576,
-334.67285,-4262.6543,-247.17671,745.3744,16175.429,280.38052,-1.5464478,-0.0435791,0.116119385,
-334.09595,-4268.4927,-247.10577,740.8153,16176.791,299.12933,-1.5457458,-0.0435791,0.11746216,
-333.47693,-4273.473,-247.017,733.01306,16181.817,329.2999,-1.5457458,-0.0435791,0.11746216,
-332.79047,-4278.699,-246.91214,731.5897,16182.342,341.25693,-1.5450134,-0.0435791,0.11898804,
-332.2265,-4283.3906,-246.82675,735.4075,16178.914,338.4215,-1.5450134,-0.0435791,0.11898804,
-330.89453,-4294.1587,-246.61047,747.8601,16179.248,335.6169,-1.5444336,-0.043518066,0.12036133,
-330.80487,-4294.4497,-246.56917,750.1507,16183.429,338.24432,-1.5439758,-0.04321289,0.1217041,
-330.90472,-4293.88,-246.55565,744.31415,16185.291,351.30637,-1.5437927,-0.04321289,0.12286377,
-331.0769,-4293.2524,-246.55846,743.9601,16183.568,351.66492,-1.5437927,-0.04321289,0.12286377,
-331.3706,-4292.515,-246.58244,742.94165,16184.817,356.78644,-1.5437622,-0.043151855,0.123931885,
-331.77258,-4291.86,-246.63097,741.8251,16188.94,368.79395,-1.5437622,-0.043151855,0.123931885,
-332.54785,-4291.285,-246.73454,743.4195,16189.352,368.80328,-1.5439758,-0.043029785,0.12426758,
-333.29562,-4290.8525,-246.82211,744.95447,16187.923,355.315,-1.5446472,-0.043029785,0.12271118,
-334.04977,-4290.452,-246.90108,744.9363,16189.936,347.57452,-1.5455017,-0.043029785,0.120910645,
-334.8818,-4290.0874,-246.98946,746.6195,16188.148,335.30945,-1.5463562,-0.043151855,0.11883545,
-335.5837,-4289.721,-247.05658,747.13464,16188.14,327.7701,-1.5472717,-0.04321289,0.11657715,
-336.42993,-4289.3696,-247.14693,746.4985,16191.131,325.78357,-1.5479431,-0.04321289,0.114715576,
-337.63547,-4289.073,-247.29309,746.5258,16190.124,315.49777,-1.5479431,-0.04321289,0.114715576,
-339.30945,-4288.7676,-247.49893,747.7501,16190.117,303.8412,-1.5490112,-0.04321289,0.11206055,
-341.02563,-4288.502,-247.70216,749.8518,16191.311,291.0509,-1.5490112,-0.04321289,0.11206055,
-342.85376,-4288.2744,-247.90892,751.3434,16191.186,277.74017,-1.5504761,-0.0435791,0.10784912,
-344.38196,-4288.1113,-248.07147,753.08563,16191.373,263.66113,-1.5522156,-0.043701172,0.102752686,
-345.87207,-4287.9673,-248.22026,755.4535,16189.842,246.39117,-1.5538025,-0.043762207,0.097595215,
-347.40866,-4287.8423,-248.36923,758.2844,16190.763,229.7486,-1.5554199,-0.044006348,0.09259033,
-348.98932,-4287.7427,-248.52058,760.6322,16193.092,210.9713,-1.557251,-0.044128418,0.08731079,
-350.6896,-4287.668,-248.68182,761.54553,16193.588,188.87312,-1.5590515,-0.044189453,0.08154297,
-352.55157,-4287.615,-248.85687,762.5675,16196.335,170.5845,-1.5590515,-0.044189453,0.08154297,
-354.84387,-4287.5737,-249.06987,763.6872,16199.206,153.42503,-1.5611267,-0.04449463,0.07489014,
-357.07452,-4287.5483,-249.27354,764.0951,16201.99,138.38152,-1.5611267,-0.04449463,0.07489014,
-359.10107,-4287.5283,-249.44795,764.7621,16201.996,117.34427,-1.5632935,-0.044677734,0.06762695,
-360.60526,-4287.516,-249.57121,766.26215,16202.202,95.411606,-1.5653687,-0.04486084,0.06085205,
-361.80685,-4287.502,-249.66968,766.7124,16204.687,86.76964,-1.5669861,-0.045043945,0.055419922,
-362.82343,-4287.492,-249.75331,765.61804,16207.423,84.89047,-1.5680847,-0.045043945,0.051757813,
-363.79382,-4287.496,-249.82863,766.0327,16205.687,69.4026,-1.5689392,-0.04510498,0.049102783,
-364.52448,-4287.5117,-249.87642,766.8059,16204.323,60.162476,-1.5694885,-0.04510498,0.046905518,
-365.07477,-4287.546,-249.90695,765.8021,16207.195,68.942245,-1.5694885,-0.04510498,0.046905518,
-365.56464,-4287.5947,-249.92497,764.6988,16207.581,70.94542,-1.5697937,-0.04510498,0.04626465,
-365.88867,-4287.6387,-249.92024,764.30566,16207.229,68.549286,-1.5697937,-0.04510498,0.04626465,
-366.0426,-4287.693,-249.88902,764.8516,16211.91,77.59004,-1.5696716,-0.04510498,0.046905518,
-366.40216,-4287.754,-249.88309,766.1428,16214.823,83.327255,-1.5692749,-0.04510498,0.047943115,
-367.18588,-4287.826,-249.92268,768.40454,16213.446,76.49365,-1.5693665,-0.04510498,0.047668457,
-368.14917,-4287.901,-249.97821,769.6404,16211.507,64.54486,-1.5701294,-0.04510498,0.04534912,
-369.2062,-4287.971,-250.04068,769.3529,16210.762,50.591797,-1.5711517,-0.04510498,0.04196167,
-370.41766,-4288.044,-250.1194,770.79376,16213.19,40.13362,-1.5722198,-0.04559326,0.038391113,
-371.87738,-4288.127,-250.2202,772.39044,16214.476,27.52211,-1.5722198,-0.04559326,0.038391113,
-373.7591,-4288.247,-250.34103,774.32733,16216.033,14.972122,-1.5735321,-0.045654297,0.03378296,
-375.62634,-4288.3877,-250.4408,777.5702,16218.334,2.77742,-1.5735321,-0.045654297,0.03378296,
-377.3769,-4288.5293,-250.50357,780.0888,16216.106,-20.894638,-1.575119,-0.045776367,0.028320313,
-378.1792,-4288.633,-250.47336,781.7557,16211.602,-43.79895,-1.5765228,-0.045776367,0.023468018,
-377.95593,-4288.721,-250.33392,778.35706,16218.345,-28.021576,-1.5766449,-0.045776367,0.022918701,
-377.4751,-4288.8057,-250.16832,771.19934,16224.614,0.6744232,-1.5752411,-0.04559326,0.027709961,
-377.57904,-4288.899,-250.06693,768.5565,16220.858,11.304352,-1.5735931,-0.045043945,0.032989502,
-377.94205,-4288.993,-249.98808,768.1775,16216.678,10.8736725,-1.5730438,-0.04486084,0.03515625,
-378.0742,-4289.0806,-249.87721,767.2365,16213.116,4.6874695,-1.5730438,-0.04486084,0.03515625,
-378.07025,-4289.1807,-249.70651,767.8893,16207.511,5.118469,-1.5726776,-0.044677734,0.035888672,
-378.01877,-4289.277,-249.49599,769.9764,16199.768,11.204971,-1.5726776,-0.044677734,0.035888672,
-377.97546,-4289.366,-249.1538,771.1549,16195.797,11.684006,-1.5722198,-0.04449463,0.037384033,
-377.99786,-4289.4385,-248.72269,763.0179,16202.621,19.913239,-1.571701,-0.044006348,0.038848877,
-378.12775,-4289.5107,-248.25987,753.4951,16205.464,19.721344,-1.5712433,-0.043518066,0.039794922,
-378.22476,-4289.5786,-247.82312,745.7245,16202.323,11.350647,-1.5709381,-0.04272461,0.040130615,
-378.04764,-4289.6367,-247.39038,737.2313,16203.796,17.113815,-1.570343,-0.042114258,0.041259766,
-377.74854,-4289.6895,-246.97348,732.2869,16205.521,29.098984,-1.5693665,-0.041259766,0.043914795,
-377.82117,-4289.747,-246.59782,725.1376,16209.474,46.583923,-1.5682983,-0.040771484,0.047180176,
-378.54083,-4289.816,-246.27472,715.80396,16215.03,62.82013,-1.5682983,-0.040771484,0.047180176,
-379.98383,-4289.908,-245.93234,707.5038,16216.432,61.836426,-1.5680542,-0.040283203,0.04751587,
-381.79102,-4290.0034,-245.61523,701.0333,16213.595,46.154724,-1.5680542,-0.040283203,0.04751587,
-383.8404,-4290.104,-245.31772,697.4095,16208.241,27.142471,-1.5689087,-0.039916992,0.044189453,
-385.1878,-4290.1924,-245.02725,692.64844,16206.423,16.62996,-1.5701294,-0.039367676,0.03955078,
-386.14728,-4290.279,-244.72556,685.0643,16207.886,14.666931,-1.5708771,-0.03894043,0.03652954,
-387.0197,-4290.3643,-244.48929,680.3381,16203.304,4.2023315,-1.5711517,-0.03845215,0.035186768,
-387.71008,-4290.451,-244.28413,676.78436,16201.479,-0.61686707,-1.5712433,-0.038208008,0.03451538,
-388.44867,-4290.5396,-244.10448,674.08594,16202.636,3.1439056,-1.5711517,-0.037963867,0.034698486,
-389.4077,-4290.629,-243.96274,673.4569,16201.278,5.4288483,-1.5711517,-0.037963867,0.034698486,
-390.64465,-4290.7373,-243.78264,668.4919,16203.556,4.3860474,-1.5712128,-0.03778076,0.034057617,
-391.79678,-4290.847,-243.55766,659.0246,16209.004,0.8481598,-1.5712128,-0.03778076,0.034057617,
-393.78265,-4291.063,-243.08444,647.5945,16208.803,-8.650711,-1.5714569,-0.03729248,0.03277588,
-394.15912,-4291.142,-242.90784,644.816,16204.2295,-8.0855255,-1.571579,-0.03692627,0.032348633,
-394.07892,-4291.2134,-242.73145,639.416,16206.611,0.9210663,-1.571579,-0.03692627,0.032348633,
-392.93097,-4291.35,-242.36012,630.26215,16209.734,23.680374,-1.5709381,-0.036743164,0.034179688,
-392.40814,-4291.421,-242.15907,626.21765,16207.066,33.409225,-1.5709381,-0.036743164,0.034179688,
-391.86334,-4291.572,-241.76665,621.5911,16202.775,45.20659,-1.5699158,-0.03643799,0.037109375,
-391.92365,-4291.654,-241.61588,623.21265,16202.803,50.183334,-1.5699158,-0.03643799,0.037109375,
-392.1245,-4291.7393,-241.51031,621.0729,16205.228,55.96205,-1.5692444,-0.036254883,0.039367676,
-392.37714,-4291.825,-241.46321,615.0481,16210.809,63.36232,-1.5692444,-0.036254883,0.039367676,
-392.75116,-4291.9116,-241.46571,614.5246,16207.834,60.024963,-1.5687866,-0.036010742,0.040771484,
-393.01172,-4291.9814,-241.48006,615.953,16205.556,61.720215,-1.568512,-0.036010742,0.04159546,
-393.2163,-4292.0493,-241.50294,616.23883,16209.705,72.94356,-1.5682068,-0.035949707,0.042938232,
-393.55505,-4292.12,-241.57593,619.7953,16210.64,75.546326,-1.5677795,-0.035949707,0.044281006,
-393.99463,-4292.194,-241.67154,621.5964,16209.581,72.89003,-1.5675354,-0.036010742,0.044769287,
-394.37573,-4292.2705,-241.7552,624.41705,16205.329,64.10094,-1.567749,-0.036193848,0.044769287,
-394.5564,-4292.3467,-241.84798,630.6548,16200.202,53.69142,-1.567749,-0.036193848,0.044769287,
-394.54776,-4292.435,-241.93304,632.0697,16200.588,55.22026,-1.5675049,-0.036254883,0.04522705,
-394.35452,-4292.5205,-241.95876,628.8442,16206.233,67.09364,-1.5675049,-0.036254883,0.04522705,
-394.15955,-4292.6064,-241.96095,629.0405,16208.715,75.88008,-1.5670471,-0.036254883,0.046936035,
-394.0857,-4292.6787,-241.95013,630.117,16207.249,77.48935,-1.5665588,-0.036376953,0.048736572,
-394.0691,-4292.751,-241.90547,629.68616,16205.13,74.53876,-1.5662537,-0.036376953,0.050109863,
-394.15887,-4292.8257,-241.8553,629.5983,16205.322,77.3819,-1.565918,-0.036376953,0.050872803,
-394.42194,-4292.9033,-241.79764,629.61926,16205.495,78.74101,-1.5658875,-0.036254883,0.05126953,
-394.78058,-4292.9805,-241.71341,630.6379,16204.151,73.06589,-1.565918,-0.036254883,0.05078125,
-395.12573,-4293.055,-241.61766,631.2547,16203.642,69.058044,-1.565918,-0.036254883,0.05078125,
-395.51712,-4293.1416,-241.47813,629.61035,16202.883,65.15108,-1.5661316,-0.036193848,0.04989624,
-395.87836,-4293.225,-241.30164,626.5308,16201.7,61.934753,-1.5661316,-0.036193848,0.04989624,
-396.7837,-4293.476,-240.57117,618.1052,16199.654,63.329956,-1.5663452,-0.036010742,0.049316406,
-397.01935,-4293.5547,-240.34676,616.67615,16199.095,64.294785,-1.5663452,-0.035949707,0.049102783,
-397.24835,-4293.6235,-240.16606,615.49,16200.591,64.063385,-1.5663452,-0.035827637,0.048858643,
-397.54175,-4293.696,-240.01093,615.02234,16202.337,61.055817,-1.5663452,-0.035827637,0.048858643,
-397.96936,-4293.782,-239.84637,613.5017,16203.008,58.948883,-1.5664673,-0.0357666,0.04849243,
-398.46793,-4293.866,-239.69229,611.53326,16202.613,57.352585,-1.5664673,-0.0357666,0.04849243,
-398.989,-4293.948,-239.55647,611.1614,16202.757,53.31656,-1.5665894,-0.035461426,0.04776001,
-399.40686,-4294.014,-239.47467,612.12634,16203.586,48.98433,-1.5667725,-0.03540039,0.047180176,
